Date,Open,High,Low,Close,Adj Close,Volume
2015-08-20,189.360001,189.929993,186.949997,186.970001,169.932587,4195700
2015-08-21,185.080002,186.029999,181.039993,181.039993,164.542953,6145900
2015-08-24,172.000000,179.539993,168.080002,173.660004,157.835403,12325000
2015-08-25,179.160004,179.800003,171.369995,171.550003,155.917694,8132200
2015-08-26,176.229996,178.509995,172.679993,178.360001,162.107162,7086100
2015-08-27,180.800003,182.800003,178.940002,182.720001,166.069824,7168800
2015-08-28,181.970001,183.190002,181.429993,182.720001,166.069824,2945000
2015-08-31,181.679993,182.539993,180.600006,181.110001,164.606567,1923000
2015-09-01,177.110001,178.500000,174.830002,175.580002,159.580414,8531800
2015-09-02,178.479996,179.130005,176.399994,179.119995,162.797882,2424000
2015-09-03,179.960007,181.539993,178.710007,179.270004,162.934219,2420200
2015-09-04,176.880005,177.690002,175.639999,176.490005,160.407516,2317700
2015-09-08,179.669998,181.149994,178.919998,181.009995,164.515701,2248500
2015-09-09,182.800003,182.850006,178.169998,178.570007,162.298035,2125500
2015-09-10,178.250000,180.779999,178.070007,179.570007,163.206879,1774400
2015-09-11,179.089996,180.419998,178.330002,180.320007,163.888535,2185000
2015-09-14,180.580002,180.580002,179.179993,179.639999,163.270538,905300
2015-09-15,180.220001,182.419998,179.770004,181.979996,165.397278,1641500
2015-09-16,182.339996,183.720001,181.910004,183.570007,166.842392,2098900
2015-09-17,183.399994,185.990005,182.740005,183.089996,166.406143,3106200
2015-09-18,180.410004,182.039993,179.690002,180.130005,163.715866,3205200
2015-09-21,180.149994,181.199997,178.940002,180.100006,164.559219,1467600
2015-09-22,177.800003,178.250000,176.539993,177.750000,162.412003,2469500
2015-09-23,177.990005,178.449997,176.850006,177.429993,162.119568,1670300
2015-09-24,176.050003,177.309998,174.690002,176.880005,161.617081,2562400
2015-09-25,178.479996,178.710007,175.830002,176.759995,161.507385,3436300
2015-09-28,175.860001,175.869995,172.020004,172.309998,157.441391,3732900
2015-09-29,172.669998,173.919998,171.360001,172.399994,157.523636,3219500
2015-09-30,174.559998,175.839996,173.669998,175.710007,160.548065,4123600
2015-10-01,175.970001,176.429993,174.000000,176.199997,160.995743,3948400
2015-10-02,174.000000,178.750000,173.350006,178.750000,163.325714,2307200
2015-10-05,180.139999,182.179993,180.000000,181.960007,166.258759,2049100
2015-10-06,181.880005,182.410004,180.589996,181.350006,165.701309,1325400
2015-10-07,182.399994,183.190002,181.050003,182.869995,167.090195,1693800
2015-10-08,182.440002,184.779999,182.080002,184.479996,168.561249,3109600
2015-10-09,184.660004,185.080002,183.910004,184.580002,168.652603,1651000
2015-10-12,184.679993,184.929993,184.179993,184.800003,168.853668,885100
2015-10-13,183.979996,185.309998,183.389999,183.570007,167.729767,1022300
2015-10-14,183.449997,184.130005,182.389999,182.710007,166.944016,1184100
2015-10-15,183.399994,185.490005,183.020004,185.449997,169.447556,2523100
2015-10-16,185.919998,186.339996,185.119995,186.199997,170.132858,1241200
2015-10-19,185.660004,186.429993,185.309998,186.419998,170.333878,768900
2015-10-20,186.020004,186.869995,185.699997,186.179993,170.114578,1151200
2015-10-21,186.789993,186.809998,184.860001,184.970001,169.008957,1556900
2015-10-22,186.020004,188.380005,185.970001,188.169998,171.932831,1498300
2015-10-23,190.000000,190.630005,189.139999,190.220001,173.805969,1624300
2015-10-26,190.110001,190.119995,189.389999,189.770004,173.394760,1150500
2015-10-27,189.080002,189.759995,188.649994,189.399994,173.056717,1442400
2015-10-28,189.839996,191.600006,189.059998,191.600006,175.066864,2251900
2015-10-29,191.039993,191.850006,190.889999,191.529999,175.002884,1779000
2015-10-30,191.820007,192.000000,190.559998,190.559998,174.116623,2011600
2015-11-02,190.979996,193.089996,190.850006,192.820007,176.181610,2403500
2015-11-03,192.539993,194.059998,192.279999,193.429993,176.738968,3920400
2015-11-04,193.770004,193.899994,192.279999,192.880005,176.236435,1786700
2015-11-05,192.990005,193.440002,191.710007,192.639999,176.017105,2185100
2015-11-06,192.259995,192.830002,191.119995,192.559998,175.944077,2172600
2015-11-09,191.889999,192.009995,189.750000,190.759995,174.299347,2127800
2015-11-10,190.259995,191.250000,189.910004,191.119995,174.628281,1257500
2015-11-11,191.479996,191.550003,190.389999,190.389999,173.961273,1114700
2015-11-12,189.360001,189.809998,187.779999,187.839996,171.631317,2454900
2015-11-13,187.350006,187.619995,185.580002,185.669998,169.648575,3224000
2015-11-16,185.500000,188.550003,185.360001,188.520004,172.252640,1687100
2015-11-17,188.860001,189.789993,187.830002,188.289993,172.042496,1879900
2015-11-18,188.910004,191.509995,188.889999,191.320007,174.811020,2858600
2015-11-19,191.300003,191.679993,190.899994,191.220001,174.719666,2154800
2015-11-20,192.009995,192.660004,191.500000,191.929993,175.368393,1317600
2015-11-23,191.889999,192.539993,191.199997,191.710007,175.167404,1308100
2015-11-24,190.630005,192.380005,190.179993,192.020004,175.450592,1572000
2015-11-25,192.149994,192.309998,191.669998,191.960007,175.395828,758700
2015-11-27,192.080002,192.380005,191.500000,192.149994,175.569427,894500
2015-11-30,192.449997,192.470001,191.240005,191.369995,174.856750,1551000
2015-12-01,192.050003,193.300003,191.779999,193.220001,176.547073,1812900
2015-12-02,193.179993,193.449997,190.919998,191.179993,174.683105,1999600
2015-12-03,191.559998,191.750000,187.729996,188.460007,172.197830,2724400
2015-12-04,188.990005,192.520004,188.839996,192.160004,175.578583,2900700
2015-12-07,191.880005,191.880005,189.979996,190.949997,174.472992,1752800
2015-12-08,189.250000,190.720001,188.669998,189.729996,173.358246,1721700
2015-12-09,189.119995,191.320007,187.199997,188.309998,172.060760,4500300
2015-12-10,188.500000,190.179993,188.100006,188.740005,172.453674,4083800
2015-12-11,186.440002,187.149994,184.750000,184.979996,169.018143,3084400
2015-12-14,185.320007,186.089996,183.309998,186.089996,170.032303,2722600
2015-12-15,187.750000,188.960007,187.529999,188.029999,171.804932,3799300
2015-12-16,189.279999,191.080002,187.699997,190.669998,174.217117,6361700
2015-12-17,191.139999,191.160004,187.820007,187.889999,171.677002,3096000
2015-12-18,186.949997,187.080002,184.399994,184.399994,168.488129,4531400
2015-12-21,184.740005,185.070007,183.470001,184.929993,169.979019,2168400
2015-12-22,185.850006,186.889999,184.800003,186.600006,171.514008,2423300
2015-12-23,187.750000,188.940002,187.570007,188.839996,173.572861,2275500
2015-12-24,188.690002,189.169998,188.339996,188.509995,173.269608,1170800
2015-12-28,187.850006,188.179993,187.000000,188.100006,172.892761,2668300
2015-12-29,189.429993,190.509995,189.339996,190.199997,174.822952,1757100
2015-12-30,189.970001,189.990005,188.669998,188.800003,173.536148,2535800
2015-12-31,188.119995,188.759995,186.929993,186.929993,171.817291,2395200
2016-01-04,183.770004,184.320007,182.080002,184.309998,169.409164,4193500
2016-01-05,184.570007,185.119995,183.429993,184.639999,169.712463,2882500
2016-01-06,181.929993,183.380005,181.190002,182.300003,167.561646,2755100
2016-01-07,179.149994,181.000000,177.500000,177.860001,163.480606,4952500
2016-01-08,178.970001,179.529999,175.649994,175.970001,161.743393,7357300
2016-01-11,177.039993,177.320007,174.059998,175.990005,161.761795,4493300
2016-01-12,177.750000,178.360001,175.259995,177.449997,163.103745,2998800
2016-01-13,178.429993,178.639999,172.720001,173.110001,159.114639,4125700
2016-01-14,173.789993,177.179993,172.059998,175.919998,161.697433,5081400
2016-01-15,171.199997,173.059998,170.100006,172.149994,158.232254,8087300
2016-01-19,174.199997,174.289993,170.720001,172.339996,158.406876,5863300
2016-01-20,169.589996,171.880005,165.960007,170.320007,156.550232,8577600
2016-01-21,170.789993,173.139999,169.330002,171.149994,157.313065,3004600
2016-01-22,174.029999,174.860001,173.179993,174.660004,160.539322,2611700
2016-01-25,174.100006,174.330002,171.830002,172.070007,158.158691,2756400
2016-01-26,172.850006,174.660004,172.389999,174.399994,160.300339,2263700
2016-01-27,173.889999,175.619995,171.500000,172.419998,158.480423,3543000
2016-01-28,174.130005,174.350006,171.649994,173.360001,159.344421,2616400
2016-01-29,174.339996,177.750000,174.080002,177.750000,163.379501,4453100
2016-02-01,176.610001,178.389999,175.910004,177.589996,163.232452,3923200
2016-02-02,175.860001,176.089996,173.800003,174.369995,160.272751,5101200
2016-02-03,175.470001,175.809998,171.570007,175.389999,161.210312,3871000
2016-02-04,174.949997,176.699997,174.229996,175.610001,161.412491,3562200
2016-02-05,175.039993,175.190002,171.649994,172.309998,158.379318,2371900
2016-02-08,170.289993,170.619995,167.619995,169.940002,156.200912,3402000
2016-02-09,168.179993,171.369995,167.970001,169.990005,156.246887,2360700
2016-02-10,170.929993,172.649994,169.720001,169.880005,156.145737,1953600
2016-02-11,167.259995,168.720001,166.050003,167.699997,154.141998,3439200
2016-02-12,169.539993,171.139999,168.699997,171.139999,157.303925,1800300
2016-02-16,173.199997,174.009995,172.050003,174.009995,159.941879,2361000
2016-02-17,175.320007,177.250000,175.119995,176.860001,162.561432,2265400
2016-02-18,177.199997,177.220001,175.800003,176.110001,161.872086,1646000
2016-02-19,175.279999,176.199997,174.649994,176.070007,161.835358,1136900
2016-02-22,177.779999,178.750000,177.710007,178.589996,164.151566,2603100
2016-02-23,177.919998,178.190002,176.220001,176.350006,162.092712,2076000
2016-02-24,174.789993,177.449997,173.600006,177.179993,162.855560,2599800
2016-02-25,177.699997,179.309998,176.830002,179.309998,164.813385,2546000
2016-02-26,180.199997,180.360001,178.740005,178.979996,164.510056,2560800
2016-02-29,178.940002,179.949997,177.380005,177.380005,163.039383,3128400
2016-03-01,178.839996,181.750000,178.330002,181.750000,167.056122,3041400
2016-03-02,181.360001,182.539993,180.910004,182.520004,167.763855,3839200
2016-03-03,182.270004,183.229996,181.699997,183.190002,168.379715,3150400
2016-03-04,183.449997,184.660004,182.550003,183.779999,168.921997,2821000
2016-03-07,182.850006,184.389999,182.750000,183.979996,169.105835,3449900
2016-03-08,182.830002,183.330002,181.779999,181.910004,167.203171,3385400
2016-03-09,182.850006,183.220001,182.009995,182.910004,168.122314,1641600
2016-03-10,183.380005,184.389999,181.029999,183.009995,168.214249,2090500
2016-03-11,184.570007,186.009995,184.460007,185.979996,170.944122,2231000
2016-03-14,185.399994,186.199997,185.070007,185.699997,170.686798,1412800
2016-03-15,184.699997,185.460007,184.419998,185.460007,170.466187,1325300
2016-03-16,184.880005,186.929993,184.860001,186.570007,171.486450,2700700
2016-03-17,186.419998,188.240005,186.000000,187.750000,172.571045,1937300
2016-03-18,188.350006,188.789993,187.910004,188.449997,173.214462,2623400
2016-03-21,187.179993,187.940002,186.910004,187.729996,173.478729,1535400
2016-03-22,186.889999,188.210007,186.710007,187.630005,173.386383,1521600
2016-03-23,187.179993,187.360001,186.179993,186.429993,172.277359,1633300
2016-03-24,185.250000,186.320007,185.009995,186.300003,172.157272,1874800
2016-03-28,186.759995,186.940002,185.919998,186.429993,172.277359,1271200
2016-03-29,185.990005,188.220001,185.630005,188.220001,173.931564,1604900
2016-03-30,189.169998,189.720001,188.580002,189.009995,174.661545,1908400
2016-03-31,188.850006,189.289993,188.320007,188.559998,174.245697,3007800
2016-04-01,187.399994,189.960007,187.100006,189.770004,175.363876,2971800
2016-04-04,189.740005,189.899994,188.830002,189.169998,174.809433,1259500
2016-04-05,187.740005,188.210007,187.000000,187.250000,173.035187,1737500
2016-04-06,187.389999,189.380005,187.089996,189.289993,174.920334,1860800
2016-04-07,188.169998,188.500000,186.259995,187.059998,172.859619,2635300
2016-04-08,188.309998,188.770004,186.990005,187.570007,173.330902,2043800
2016-04-11,188.259995,188.990005,187.029999,187.080002,172.878067,1355300
2016-04-12,187.289993,189.179993,186.830002,188.899994,174.559921,1590700
2016-04-13,189.880005,190.850006,189.710007,190.789993,176.306427,1972900
2016-04-14,190.839996,191.309998,190.410004,190.770004,176.287964,3214800
2016-04-15,190.800003,190.850006,190.220001,190.559998,176.093857,2059700
2016-04-18,189.990005,191.940002,189.850006,191.940002,177.369171,2345300
2016-04-19,192.360001,192.779999,191.639999,192.520004,177.905121,1633300
2016-04-20,192.600006,193.429993,192.050003,192.679993,178.052963,1636800
2016-04-21,192.699997,192.820007,191.369995,191.610001,177.064163,1814700
2016-04-22,191.300003,191.940002,190.690002,191.660004,177.110413,1863900
2016-04-25,191.070007,191.360001,190.350006,191.350006,176.823929,2368000
2016-04-26,191.720001,192.160004,191.139999,191.630005,177.082672,1715300
2016-04-27,191.210007,192.440002,190.800003,192.029999,177.452301,1971700
2016-04-28,191.220001,192.399994,189.850006,190.300003,175.853653,1578800
2016-04-29,189.619995,189.979996,188.050003,189.220001,174.855621,2785500
2016-05-02,189.809998,190.949997,189.339996,190.729996,176.251007,1638900
2016-05-03,189.440002,189.660004,188.279999,189.100006,174.744751,2351900
2016-05-04,187.990005,188.779999,187.470001,187.990005,173.718994,2079600
2016-05-05,188.570007,188.899994,187.570007,187.970001,173.700531,1611600
2016-05-06,187.210007,188.720001,187.000000,188.649994,174.328873,1551400
2016-05-09,188.550003,189.270004,188.360001,188.850006,174.513687,1569000
2016-05-10,189.610001,191.210007,189.539993,191.190002,176.676086,1021100
2016-05-11,190.710007,191.070007,189.389999,189.399994,175.021957,2725500
2016-05-12,190.139999,190.289993,188.360001,189.509995,175.123611,1783200
2016-05-13,189.100006,189.710007,187.460007,187.759995,173.506454,1658700
2016-05-16,187.979996,190.160004,187.929993,189.630005,175.234497,1075000
2016-05-17,189.350006,189.649994,187.330002,187.960007,173.691254,3327100
2016-05-18,187.500000,189.199997,186.779999,187.929993,173.663559,1942000
2016-05-19,187.149994,187.589996,185.970001,187.320007,173.099884,1796000
2016-05-20,187.970001,189.050003,187.899994,188.490005,174.181061,1588700
2016-05-23,188.479996,188.779999,188.020004,188.240005,173.950027,1415400
2016-05-24,189.130005,191.009995,189.080002,190.630005,176.158585,1985400
2016-05-25,191.380005,192.419998,191.360001,191.929993,177.359894,2006700
2016-05-26,192.139999,192.360001,191.679993,192.020004,177.443054,1225300
2016-05-27,192.190002,192.830002,192.160004,192.770004,178.136139,988600
2016-05-31,193.160004,193.270004,191.880005,192.539993,177.923584,2821900
2016-06-01,191.880005,193.059998,191.630005,192.899994,178.256241,2375500
2016-06-02,192.449997,193.479996,191.919998,193.479996,178.792252,1601700
2016-06-03,192.850006,193.259995,191.589996,192.919998,178.274734,1897100
2016-06-06,193.289993,194.240005,193.119995,193.850006,179.134155,1177600
2016-06-07,194.050003,194.779999,194.020004,194.199997,179.457596,1551200
2016-06-08,194.339996,194.949997,194.210007,194.839996,180.048981,1041100
2016-06-09,194.020004,194.690002,193.750000,194.539993,179.771774,1521600
2016-06-10,193.070007,193.429993,192.119995,192.669998,178.043732,1932900
2016-06-13,192.029999,192.970001,191.119995,191.220001,176.703812,2318200
2016-06-14,190.830002,191.449997,189.800003,190.800003,176.315689,2051200
2016-06-15,191.259995,191.960007,190.360001,190.520004,176.056915,1590700
2016-06-16,189.600006,191.330002,188.570007,191.139999,176.629852,2744400
2016-06-17,191.100006,191.100006,189.729996,190.429993,175.973801,1701000
2016-06-20,192.559998,193.259995,191.559998,191.649994,177.101181,1192800
2016-06-21,191.149994,191.649994,190.649994,191.240005,177.605469,1826500
2016-06-22,191.449997,192.210007,190.779999,190.919998,177.308243,2245900
2016-06-23,192.520004,193.440002,192.000000,193.389999,179.602158,2582200
2016-06-24,187.000000,189.820007,186.000000,186.339996,173.054794,10310500
2016-06-27,185.059998,185.059998,182.270004,183.050003,169.999329,7717000
2016-06-28,184.869995,186.440002,184.529999,186.429993,173.138336,4475900
2016-06-29,187.949997,189.860001,187.860001,189.639999,176.119507,4147800
2016-06-30,190.130005,192.240005,189.529999,192.199997,178.496979,3822200
2016-07-01,192.089996,193.119995,192.070007,192.600006,178.868484,2170900
2016-07-05,191.729996,191.820007,190.570007,191.250000,177.614746,2233000
2016-07-06,190.710007,192.490005,189.970001,192.380005,178.664169,2197800
2016-07-07,192.559998,193.259995,191.440002,192.250000,178.543442,1704900
2016-07-08,193.630005,195.360001,193.410004,195.169998,181.255264,2048200
2016-07-11,195.619995,196.410004,195.410004,195.850006,181.886780,3590400
2016-07-12,196.839996,197.539993,196.589996,197.229996,183.168365,2356700
2016-07-13,197.690002,197.690002,196.690002,197.160004,183.103378,2767300
2016-07-14,198.580002,198.800003,197.889999,198.309998,184.171341,3691100
2016-07-15,198.929993,198.929993,197.559998,198.009995,183.892776,2346500
2016-07-18,198.149994,198.740005,197.899994,198.580002,184.422134,1155700
2016-07-19,198.130005,198.389999,197.880005,198.360001,184.217819,1003200
2016-07-20,198.919998,199.440002,198.410004,199.160004,184.960785,1096900
2016-07-21,199.070007,199.320007,197.970001,198.410004,184.264252,4509800
2016-07-22,198.619995,199.380005,198.300003,199.330002,185.118668,1678900
2016-07-25,199.100006,199.169998,198.169998,198.850006,184.672897,1172600
2016-07-26,198.699997,199.250000,197.970001,198.839996,184.663574,1405300
2016-07-27,199.289993,199.339996,197.850006,198.710007,184.542877,2120100
2016-07-28,198.490005,199.210007,197.979996,198.929993,184.747177,937200
2016-07-29,198.630005,199.600006,198.320007,199.279999,185.072220,1758600
2016-08-01,199.330002,199.710007,198.580002,199.050003,184.858627,2111500
2016-08-02,198.789993,198.940002,196.880005,197.809998,183.707031,4085800
2016-08-03,197.740005,198.419998,197.399994,198.380005,184.236404,2057500
2016-08-04,198.500000,198.899994,198.050003,198.570007,184.412857,1384700
2016-08-05,199.339996,200.220001,199.190002,200.169998,185.898758,1818600
2016-08-08,200.410004,200.509995,199.789993,200.070007,185.805908,1441900
2016-08-09,200.190002,200.729996,199.860001,200.199997,185.926636,1821100
2016-08-10,200.339996,200.399994,199.330002,199.690002,185.453003,1222300
2016-08-11,200.309998,200.889999,200.000000,200.669998,186.363098,1644700
2016-08-12,200.320007,200.699997,200.039993,200.470001,186.177368,1718400
2016-08-15,200.889999,201.410004,200.850006,201.050003,186.716049,1051100
2016-08-16,200.610001,200.660004,200.000000,200.009995,185.750183,1731200
2016-08-17,200.050003,200.529999,199.139999,200.339996,186.056625,3157700
2016-08-18,200.369995,200.860001,200.250000,200.820007,186.502441,5211200
2016-08-19,200.339996,200.720001,199.809998,200.539993,186.242371,1190800
2016-08-22,200.300003,200.750000,199.880005,200.520004,186.223801,880300
2016-08-23,201.179993,201.509995,200.860001,200.889999,186.567429,1214400
2016-08-24,200.779999,200.869995,199.460007,199.919998,185.666611,1161300
2016-08-25,199.479996,200.210007,199.330002,199.759995,185.518005,1262600
2016-08-26,199.960007,201.050003,198.440002,199.380005,185.165070,2890600
2016-08-29,199.529999,200.649994,199.490005,200.389999,186.103088,1140700
2016-08-30,200.279999,200.570007,199.449997,200.009995,185.750183,1407400
2016-08-31,199.699997,199.820007,198.649994,199.520004,185.295105,2343900
2016-09-01,199.500000,199.789993,198.240005,199.479996,185.257980,2196100
2016-09-02,200.410004,200.830002,199.779999,200.369995,186.084488,1555800
2016-09-06,200.690002,201.039993,199.919998,201.000000,186.669586,1589600
2016-09-07,200.820007,201.149994,200.320007,200.990005,186.660294,1455400
2016-09-08,200.619995,200.919998,200.190002,200.520004,186.223801,2180400
2016-09-09,199.080002,199.179993,195.669998,195.679993,181.728882,3435600
2016-09-12,194.880005,198.949997,194.800003,198.479996,184.329254,2799900
2016-09-13,196.250000,196.509995,194.119995,194.779999,181.701416,3365300
2016-09-14,194.830002,196.119995,194.119995,194.660004,181.589462,2967100
2016-09-15,194.509995,197.070007,194.369995,196.660004,183.455200,1874400
2016-09-16,196.020004,196.190002,195.169998,195.889999,182.736893,1774100
2016-09-19,196.630005,197.279999,195.639999,195.949997,182.792831,2061400
2016-09-20,196.860001,197.029999,195.929993,195.970001,182.811508,1294100
2016-09-21,196.690002,198.339996,195.979996,198.169998,184.863785,2238800
2016-09-22,199.259995,199.710007,198.979996,199.360001,185.973877,2215200
2016-09-23,198.979996,199.110001,198.220001,198.289993,184.975693,1413400
2016-09-26,197.470001,197.600006,196.500000,196.710007,183.501831,2451600
2016-09-27,196.529999,198.009995,196.160004,197.910004,184.621231,1468000
2016-09-28,198.179993,199.070007,197.130005,198.979996,185.619370,1419900
2016-09-29,198.710007,199.110001,196.539993,197.110001,183.874969,2074600
2016-09-30,198.009995,199.339996,197.750000,198.690002,185.348846,3147400
2016-10-03,198.179993,198.350006,197.449997,198.059998,184.761154,2136000
2016-10-04,198.250000,198.470001,196.479996,197.139999,183.902954,2846600
2016-10-05,197.770004,198.440002,197.720001,197.960007,184.667892,1126700
2016-10-06,197.740005,198.339996,197.160004,198.190002,184.882416,1117400
2016-10-07,198.419998,198.600006,196.649994,197.460007,184.201462,1795100
2016-10-10,197.460007,198.949997,197.460007,198.369995,185.050354,1297400
2016-10-11,198.000000,198.070007,195.190002,195.960007,182.802200,2643500
2016-10-12,196.119995,196.740005,195.589996,196.210007,183.035370,1458700
2016-10-13,194.830002,196.110001,193.919998,195.580002,182.447723,2407100
2016-10-14,196.649994,197.119995,195.610001,195.630005,182.494354,1218800
2016-10-17,195.639999,195.929993,194.809998,195.050003,181.953278,1323200
2016-10-18,196.699997,196.759995,195.820007,196.199997,183.026031,1263300
2016-10-19,196.490005,197.080002,196.130005,196.740005,183.529816,1041300
2016-10-20,196.369995,196.970001,195.699997,196.419998,183.231308,1309600
2016-10-21,195.539993,196.570007,195.380005,196.470001,183.277954,1376300
2016-10-24,197.369995,197.649994,196.949997,197.270004,184.024216,817000
2016-10-25,197.130005,197.389999,196.479996,196.710007,183.501831,1465300
2016-10-26,195.759995,196.860001,195.529999,196.270004,183.091354,1202300
2016-10-27,197.039993,197.070007,195.649994,195.750000,182.606277,1635500
2016-10-28,195.710007,196.399994,194.399994,195.130005,182.027924,2632000
2016-10-31,195.490005,195.740005,194.979996,195.130005,182.027924,1816300
2016-11-01,195.520004,195.539993,192.449997,193.770004,180.759232,2456600
2016-11-02,193.419998,193.809998,192.100006,192.490005,179.565201,3395900
2016-11-03,192.789993,193.000000,191.389999,191.740005,178.865540,1512200
2016-11-04,191.800003,192.710007,191.320007,191.479996,178.623001,2221300
2016-11-07,194.169998,195.740005,194.009995,195.679993,182.540955,2699100
2016-11-08,195.309998,197.179993,195.020004,196.580002,183.380524,3055900
2016-11-09,194.940002,199.339996,194.919998,198.679993,185.339539,6119100
2016-11-10,199.529999,200.440002,197.610001,199.139999,185.768677,5126400
2016-11-11,198.419998,198.960007,197.699997,198.770004,185.423492,1954200
2016-11-14,199.300003,199.490005,198.059998,198.800003,185.451477,2651000
2016-11-15,199.289993,200.419998,199.070007,200.410004,186.953369,2532400
2016-11-16,199.779999,200.289993,199.649994,200.070007,186.636215,1195000
2016-11-17,200.210007,201.130005,200.119995,201.020004,187.522415,1178200
2016-11-18,201.160004,201.320007,200.440002,200.660004,187.186569,1668300
2016-11-21,201.250000,202.179993,201.110001,202.139999,188.567230,2641300
2016-11-22,202.580002,202.729996,201.770004,202.509995,188.912354,2773400
2016-11-23,202.139999,202.710007,201.770004,202.690002,189.080292,1466300
2016-11-25,203.080002,203.500000,202.960007,203.500000,189.835892,1843100
2016-11-28,203.070007,203.369995,202.350006,202.539993,188.940338,2193000
2016-11-29,202.509995,203.350006,202.169998,202.860001,189.238876,1689600
2016-11-30,203.529999,203.690002,202.309998,202.399994,188.809753,2360100
2016-12-01,202.679993,202.710007,201.240005,201.610001,188.072815,3284100
2016-12-02,201.699997,202.229996,201.350006,201.750000,188.203415,2118900
2016-12-05,202.639999,203.300003,202.419998,202.910004,189.285522,2070500
2016-12-06,203.169998,203.630005,202.639999,203.619995,189.947845,2413300
2016-12-07,203.449997,206.320007,203.300003,206.199997,192.354599,2253900
2016-12-08,206.250000,207.270004,205.949997,206.740005,192.858337,2983000
2016-12-09,207.020004,208.029999,206.979996,208.000000,194.033768,1972000
2016-12-12,207.919998,208.419998,207.339996,207.770004,193.819214,2419600
2016-12-13,208.529999,209.699997,208.470001,209.190002,195.143829,2670200
2016-12-14,208.839996,209.589996,206.979996,207.460007,193.530014,4232900
2016-12-15,207.720001,209.229996,207.580002,208.229996,194.248291,2812500
2016-12-16,208.820007,208.839996,207.550003,207.869995,193.912476,3074000
2016-12-19,208.100006,208.800003,207.929993,208.339996,194.350906,2042000
2016-12-20,208.919998,209.309998,208.679993,209.139999,195.097214,3195300
2016-12-21,209.059998,209.199997,208.570007,208.570007,194.565475,1546600
2016-12-22,207.160004,207.240005,206.500000,207.009995,194.317642,1863700
2016-12-23,206.979996,207.220001,206.770004,207.190002,194.486633,1278900
2016-12-27,207.479996,208.149994,207.479996,207.699997,194.965363,1818500
2016-12-28,208.000000,208.070007,205.910004,206.059998,193.425919,2228000
2016-12-29,206.100006,206.470001,205.509995,206.020004,193.388382,1772700
2016-12-30,206.369995,206.429993,204.509995,205.309998,192.721878,4251000
2017-01-03,206.679993,207.330002,205.559998,206.740005,194.064209,4750200
2017-01-04,207.199997,208.179993,207.119995,207.960007,195.209412,4622400
2017-01-05,207.750000,208.039993,207.009995,207.800003,195.059235,2772100
2017-01-06,207.990005,209.089996,207.399994,208.610001,195.819550,2194600
2017-01-09,208.339996,208.479996,207.889999,207.949997,195.200012,1705200
2017-01-10,207.899994,208.820007,207.509995,207.919998,195.171844,2189400
2017-01-11,207.839996,208.509995,207.119995,208.509995,195.725693,5677600
2017-01-12,207.970001,208.190002,206.539993,208.050003,195.293930,3244600
2017-01-13,208.179993,208.779999,208.130005,208.460007,195.678772,2822700
2017-01-17,207.789993,208.210007,207.330002,207.720001,194.984116,1690000
2017-01-18,208.009995,208.220001,207.419998,208.160004,195.397141,1980500
2017-01-19,208.270004,208.429993,206.970001,207.460007,194.740067,1666900
2017-01-20,208.139999,208.699997,207.559998,208.130005,195.368973,2082500
2017-01-23,207.839996,208.210007,206.830002,207.649994,194.918411,4586600
2017-01-24,207.860001,209.399994,207.750000,208.970001,196.157486,1940100
2017-01-25,209.979996,210.770004,209.789993,210.710007,197.790817,2873000
2017-01-26,210.649994,210.899994,210.250000,210.550003,197.640640,2485100
2017-01-27,210.649994,210.759995,210.029999,210.250000,197.359024,1428200
2017-01-30,209.479996,209.520004,207.880005,208.979996,196.166855,2782300
2017-01-31,208.339996,208.970001,207.789993,208.970001,196.157486,3787100
2017-02-01,209.619995,209.860001,208.369995,209.000000,196.185654,2698800
2017-02-02,208.589996,209.399994,208.229996,209.089996,196.270126,1661300
2017-02-03,210.080002,210.729996,209.770004,210.639999,197.725098,4264400
2017-02-06,210.119995,210.539993,209.839996,210.199997,197.312088,1345500
2017-02-07,210.649994,210.839996,209.990005,210.250000,197.359024,1194600
2017-02-08,210.250000,210.610001,209.630005,210.520004,197.612457,1096100
2017-02-09,210.520004,212.039993,210.520004,211.720001,198.738876,1237100
2017-02-10,212.130005,212.800003,212.009995,212.570007,199.536774,1412400
2017-02-13,213.110001,214.000000,213.070007,213.699997,200.597473,1756300
2017-02-14,213.550003,214.589996,213.160004,214.589996,201.432907,2528100
2017-02-15,214.339996,215.889999,214.309998,215.679993,202.456085,2050200
2017-02-16,215.740005,215.899994,214.729996,215.509995,202.296478,1920100
2017-02-17,214.839996,215.839996,214.789993,215.839996,202.606277,1452600
2017-02-21,216.320007,217.320007,216.250000,217.110001,203.798416,1893000
2017-02-22,216.720001,217.190002,216.550003,217.009995,203.704544,1471400
2017-02-23,217.539993,217.539993,216.300003,217.130005,203.817184,1717200
2017-02-24,216.220001,217.419998,216.160004,217.389999,204.061234,1637700
2017-02-27,217.320007,217.899994,217.020004,217.710007,204.361603,1942200
2017-02-28,217.339996,217.580002,216.720001,217.070007,203.760849,2181000
2017-03-01,218.899994,220.660004,218.869995,220.149994,206.652008,3325500
2017-03-02,219.990005,220.020004,218.750000,218.860001,205.441086,1657100
2017-03-03,218.699997,219.089996,218.309998,218.979996,205.553741,1765900
2017-03-06,218.070007,218.649994,217.630005,218.300003,204.915436,1530600
